image_id,image_path,relative_path,original_label,class_label,exists,is_valid,width,height,mode,sha256,error,is_exact_duplicate,has_label_conflict
3869,data/raw/extracted/InfraredSolarModules/images/3869.jpg,images/3869.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,3500a0cbdc187387c3050a0b988673e7a003ed7dc348c1c94d5bfd0e51a062d5,,False,False
3868,data/raw/extracted/InfraredSolarModules/images/3868.jpg,images/3868.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,0e2be279c0c6271d11a4d09a234be2898593a2d9d06ec3dbecb65ddb3ca7dfcf,,False,False
16826,data/raw/extracted/InfraredSolarModules/images/16826.jpg,images/16826.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9b611e3bea4a473c5ef8cf4d98379b8b07238db7562dfce2cc07247ed1372d36,,False,False
18894,data/raw/extracted/InfraredSolarModules/images/18894.jpg,images/18894.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0d38dec52441707e539d2ca56d1a8df59de95af559b31a6251a5698b88af696c,,False,False
3863,data/raw/extracted/InfraredSolarModules/images/3863.jpg,images/3863.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,f7789ebe5465772fdce8a227676e66d477d1acb4c82faccb6231c1255c9e693b,,False,False
3862,data/raw/extracted/InfraredSolarModules/images/3862.jpg,images/3862.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,6f97a1bf3fce10953741f78b5a50671c6297bb102496c87fc7b452fdd6007c62,,False,False
3861,data/raw/extracted/InfraredSolarModules/images/3861.jpg,images/3861.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,3ab0df6390ccd75a11542b40aac9380d10948e4ab787614f102fcaf246678242,,False,False
3860,data/raw/extracted/InfraredSolarModules/images/3860.jpg,images/3860.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,69b30240fcef748a23c20ddf07b3cf40c9146107cd9ea8c324ea5201639f29f8,,False,False
3867,data/raw/extracted/InfraredSolarModules/images/3867.jpg,images/3867.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,c0bfa5aabd3c35f16dbd64a40d6307849f9899669e2f4390f19b0dbb7bebd9e7,,False,False
3866,data/raw/extracted/InfraredSolarModules/images/3866.jpg,images/3866.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,91da332ea25d4e0e99a301d622d0dbc0659ba047ee58792d0fc3b9cfddcb9998,,False,False
3865,data/raw/extracted/InfraredSolarModules/images/3865.jpg,images/3865.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,576bd13f99b2e1b12bf277774117b66bed5846e25737d48818df6ff9c7b5a3a4,,False,False
3864,data/raw/extracted/InfraredSolarModules/images/3864.jpg,images/3864.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,9772424d23347c385e1bbe212be1db6e0ed00119b3dcaccb3c8b7b9b72cc539b,,False,False
8408,data/raw/extracted/InfraredSolarModules/images/8408.jpg,images/8408.jpg,Vegetation,Vegetation,True,True,24,40,L,a5760bb4508fadfaec002c3f8e40db90dbecfb37c58028d7215eb6f02af1c20d,,False,False
8409,data/raw/extracted/InfraredSolarModules/images/8409.jpg,images/8409.jpg,Vegetation,Vegetation,True,True,24,40,L,2c91248385cfeef2f3bd232281b948f4a31b315d2316cd98cf6c1d1b758c9bdf,,False,False
14203,data/raw/extracted/InfraredSolarModules/images/14203.jpg,images/14203.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,36aa5c40daf412fa408e89b1c7c096a3f7b1b76306ce560ac8009a31f98949d4,,False,False
19017,data/raw/extracted/InfraredSolarModules/images/19017.jpg,images/19017.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,7d19a22f66a270a8f1853b0bec21ee05776d4bfd990578a8a9cb5ad0203a88be,,False,False
16829,data/raw/extracted/InfraredSolarModules/images/16829.jpg,images/16829.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,38762d79b8ecbda6b14728d0b684f8059a5eafe4e02c495dd4d9108d1f954610,,False,False
8400,data/raw/extracted/InfraredSolarModules/images/8400.jpg,images/8400.jpg,Vegetation,Vegetation,True,True,24,40,L,a5619174735569e55ae3298189cff8a619931d0218b9345fa111e5c933cea0d4,,False,False
8401,data/raw/extracted/InfraredSolarModules/images/8401.jpg,images/8401.jpg,Vegetation,Vegetation,True,True,24,40,L,1d35815558a54f45ab516e28c756a11039ce87d7ec0ddce166f57ba4c3938e51,,False,False
8402,data/raw/extracted/InfraredSolarModules/images/8402.jpg,images/8402.jpg,Vegetation,Vegetation,True,True,24,40,L,e90c296681def83b69ebf518af757b5f13fd3177f941e518b609c0166ddc0b67,,False,False
8403,data/raw/extracted/InfraredSolarModules/images/8403.jpg,images/8403.jpg,Vegetation,Vegetation,True,True,24,40,L,1e94a27b442229b74eb889b9bc3552a6429f1ad3c15068d925b1337e69888bf0,,False,False
8404,data/raw/extracted/InfraredSolarModules/images/8404.jpg,images/8404.jpg,Vegetation,Vegetation,True,True,24,40,L,cd03aea799738d8f44b155477f5d77feb7c5b5172426a50764de5a82eed17069,,False,False
8405,data/raw/extracted/InfraredSolarModules/images/8405.jpg,images/8405.jpg,Vegetation,Vegetation,True,True,24,40,L,891f16d166b16db6f9c617a676e1d2be6dcea124a4658e4e61249e26ee96e165,,False,False
8406,data/raw/extracted/InfraredSolarModules/images/8406.jpg,images/8406.jpg,Vegetation,Vegetation,True,True,24,40,L,5e369a99f2f2ac9f4825cba179d226021ca544ef0cc67a324f970ad79a57d47e,,False,False
8407,data/raw/extracted/InfraredSolarModules/images/8407.jpg,images/8407.jpg,Vegetation,Vegetation,True,True,24,40,L,592e502189498af64ea0ba8d75334bbf1522e6ede6f50ad683392d9cf6deb039,,False,False
7571,data/raw/extracted/InfraredSolarModules/images/7571.jpg,images/7571.jpg,Cracking,Cracking,True,True,24,40,L,4260d65a2f9552ace4d44a0f73ea0291da0ae7f325a59a8701b3e25c7aaa629b,,False,False
7570,data/raw/extracted/InfraredSolarModules/images/7570.jpg,images/7570.jpg,Cracking,Cracking,True,True,24,40,L,3d028e52a31d5bf1ed562c9327f21bce80c94dee5ad1ec4d4c50c0bc3225a0f3,,False,False
7573,data/raw/extracted/InfraredSolarModules/images/7573.jpg,images/7573.jpg,Cracking,Cracking,True,True,24,40,L,1dace190de37af2c9eb487bb482f17783a80b9182b5c5b5b69eb96740977614a,,False,False
7572,data/raw/extracted/InfraredSolarModules/images/7572.jpg,images/7572.jpg,Cracking,Cracking,True,True,24,40,L,06bf91305b7dfa9ea0f1a00f4443b16483aab4707178da16bcf424551f3664d0,,False,False
7575,data/raw/extracted/InfraredSolarModules/images/7575.jpg,images/7575.jpg,Cracking,Cracking,True,True,24,40,L,ac3df30e078b6974344e73a5f6cd190da6ed63fe2444bd166d8c698eda276d88,,False,False
7574,data/raw/extracted/InfraredSolarModules/images/7574.jpg,images/7574.jpg,Cracking,Cracking,True,True,24,40,L,2ac98eb9b94a8fb3a952eb9dad6f706470a3e3e92553761068604a300e98d7ce,,False,False
7577,data/raw/extracted/InfraredSolarModules/images/7577.jpg,images/7577.jpg,Cracking,Cracking,True,True,24,40,L,a5c05fe30da3457c2675e45e452ee8258ee3506855eabfefbd72bd57314b9c94,,False,False
7576,data/raw/extracted/InfraredSolarModules/images/7576.jpg,images/7576.jpg,Cracking,Cracking,True,True,24,40,L,703893421d51982f8bf0e930e102ff06496620bb24278d82709a8f5387134cb8,,False,False
7579,data/raw/extracted/InfraredSolarModules/images/7579.jpg,images/7579.jpg,Cracking,Cracking,True,True,24,40,L,e148157b499563491ede4f33ff445f298a45378bce1a4d49e035632d8a54db31,,False,False
7578,data/raw/extracted/InfraredSolarModules/images/7578.jpg,images/7578.jpg,Cracking,Cracking,True,True,24,40,L,58bd6882b2e5ddfa71bd6c7aeff3bddc55ac83c415caf322eb7ecea6b6092331,,False,False
9816,data/raw/extracted/InfraredSolarModules/images/9816.jpg,images/9816.jpg,Vegetation,Vegetation,True,True,24,40,L,64203cdad0cfbcee1bac1be3fa92fa4e7e0a86d31cef92d30e919a40421d0948,,False,False
9817,data/raw/extracted/InfraredSolarModules/images/9817.jpg,images/9817.jpg,Vegetation,Vegetation,True,True,24,40,L,d8f6c2db5f179d43379f96c4a84e48e51df0d93d5a8f802e4244db34b2ecaa98,,False,False
9810,data/raw/extracted/InfraredSolarModules/images/9810.jpg,images/9810.jpg,Vegetation,Vegetation,True,True,24,40,L,1410b45825871083b1d21666559649c6c1bf7c5868884e5bd4cd93817deec04d,,False,False
9811,data/raw/extracted/InfraredSolarModules/images/9811.jpg,images/9811.jpg,Vegetation,Vegetation,True,True,24,40,L,accdac1275967616f09fb342ffda8e7aa0246d83d182cf6a0476928f6ef7643e,,False,False
9812,data/raw/extracted/InfraredSolarModules/images/9812.jpg,images/9812.jpg,Vegetation,Vegetation,True,True,24,40,L,b19249221c8c40710a14ee2c98b025f0a6017e965de2ad0a68d6dd3965d83fd3,,False,False
9813,data/raw/extracted/InfraredSolarModules/images/9813.jpg,images/9813.jpg,Vegetation,Vegetation,True,True,24,40,L,fe258d4e6aae808c1ffc96a542bc201a95352af456125b6fa858cdb59a11da58,,False,False
19465,data/raw/extracted/InfraredSolarModules/images/19465.jpg,images/19465.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2089f4342bb2924864fb55bd1870a443be2be8db11fe6cb7e785b2f2a3eade91,,False,False
8814,data/raw/extracted/InfraredSolarModules/images/8814.jpg,images/8814.jpg,Vegetation,Vegetation,True,True,24,40,L,c4f7ad053d2860d304a367ba1751f8e6fafa083d8c4470b30b76961e848a7322,,False,False
16358,data/raw/extracted/InfraredSolarModules/images/16358.jpg,images/16358.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,26b831cb0baae50c061c58bbf2ea38003fc85c16193302e24f319e9be47d1245,,False,False
19464,data/raw/extracted/InfraredSolarModules/images/19464.jpg,images/19464.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,95130f9ae90b47e6b52de2907b619cd70b47137102352fc557993a38e2e0fdac,,False,False
15437,data/raw/extracted/InfraredSolarModules/images/15437.jpg,images/15437.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d9d1f62053c842868042bd679b9d961397bd842f5edef94d1c6223cfc9d4cc78,,False,False
14286,data/raw/extracted/InfraredSolarModules/images/14286.jpg,images/14286.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ea47cb3ad6b45758c0c75db5cab00a9455e12007582763bf39cc4243694ccbde,,False,False
16359,data/raw/extracted/InfraredSolarModules/images/16359.jpg,images/16359.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,718d81dd7143a528ba39be328a7426003136d45252e8950b600b15056a980afd,,False,False
19467,data/raw/extracted/InfraredSolarModules/images/19467.jpg,images/19467.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d6aea08f77a1a279010c44f00e37cffde6544b5f1a105f465f07cc4c06a287d6,,False,False
19613,data/raw/extracted/InfraredSolarModules/images/19613.jpg,images/19613.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f6f8666dc6775758247efa6fb887c6bf3a91bb072ab34a2a5531bb411bf5a7be,,False,False
14287,data/raw/extracted/InfraredSolarModules/images/14287.jpg,images/14287.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,34882d7b723fe7f26ef7d31bf04df0422fc2ac9597bccb38b260a290db4d1dae,,False,False
12110,data/raw/extracted/InfraredSolarModules/images/12110.jpg,images/12110.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bb5e4de12e2fa2ae44c8c84224eb41b73a078b758d9d8b1b4271414a3008c279,,False,False
19466,data/raw/extracted/InfraredSolarModules/images/19466.jpg,images/19466.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,75b7039f83fbe22e3dc70cf0097b941887eee7bed28de5694082fcf8a8f1b687,,False,False
14284,data/raw/extracted/InfraredSolarModules/images/14284.jpg,images/14284.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,880ec9f6f2219f815ecfadd9b0a3fafb421e8658c8513286a8b222b7b21e4df1,,False,False
12111,data/raw/extracted/InfraredSolarModules/images/12111.jpg,images/12111.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0bf77324631634ed971f81002287230963d808b87a8b321fe26dd0651ad69cc6,,False,False
19461,data/raw/extracted/InfraredSolarModules/images/19461.jpg,images/19461.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,146e4b37e60989e6206207bbf07c60f91f63e987ec280a17b3f8d1bb3cb173b3,,False,False
14285,data/raw/extracted/InfraredSolarModules/images/14285.jpg,images/14285.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c4ea274176164bb349c111532e7492dd1503fd7fd8e04ee6dd01dff27a1a34e7,,False,False
12112,data/raw/extracted/InfraredSolarModules/images/12112.jpg,images/12112.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,53fe40f23666c2de0b0300738ae8c90e69432af1c0b043f9423e59a7c6b7ea4c,,False,False
19460,data/raw/extracted/InfraredSolarModules/images/19460.jpg,images/19460.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c740c417035cf1f8e2002536aabb2060bbde5cf58791f93f6fe2c8f2f367cf62,,False,False
18277,data/raw/extracted/InfraredSolarModules/images/18277.jpg,images/18277.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,7c6f1f049130f4cde32438a6f1623ad7a4479f2a425d6e24720b908390a036fd,,False,False
12113,data/raw/extracted/InfraredSolarModules/images/12113.jpg,images/12113.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,096ecb51cfb9c5d94ac03c68010284566ad8175f69bbcb482e12bc50ed7adaf8,,False,False
16986,data/raw/extracted/InfraredSolarModules/images/16986.jpg,images/16986.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a84b35278d474770ac047f8cf71779fc3350a1649b7c07c6a62341ff9d162832,,False,False
15434,data/raw/extracted/InfraredSolarModules/images/15434.jpg,images/15434.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ae4490b4bbdf817b1a2c3213ac440f2af26ab291dbf642d74356a01e5c44dfeb,,False,False
14939,data/raw/extracted/InfraredSolarModules/images/14939.jpg,images/14939.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,68a1a80925326f90d05c0c5e17f484952d157dbef232c3975523c712769330d5,,False,False
12114,data/raw/extracted/InfraredSolarModules/images/12114.jpg,images/12114.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,606bc4864d564901fca1a1e5f361c3a93c09a38b62eef7cce73e7ca67d4dd466,,False,False
19462,data/raw/extracted/InfraredSolarModules/images/19462.jpg,images/19462.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3f90bc4a9b616615530f67c0e478178f0f2620b2a50ae52e937f88303c114e81,,False,False
14288,data/raw/extracted/InfraredSolarModules/images/14288.jpg,images/14288.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,25360da264936a6ab787514442d6fda5b8a3918470d54000e2046e9a32c297fc,,False,False
12115,data/raw/extracted/InfraredSolarModules/images/12115.jpg,images/12115.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d580465c10b254de5e0614caa9afc5c6c6381919c3c760cfbd3ebfaa0ef29cea,,False,False
4152,data/raw/extracted/InfraredSolarModules/images/4152.jpg,images/4152.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,397a5a68396d7cb0223f32ad80705c067797314aa991c0d5b22d24934e16a037,,False,False
4153,data/raw/extracted/InfraredSolarModules/images/4153.jpg,images/4153.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,b2ccc55d57449b24e12d4cad8fcd99b9d87c4bd9e42f0d488c94910e59b153da,,False,False
4150,data/raw/extracted/InfraredSolarModules/images/4150.jpg,images/4150.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,aebbf28f8926c9ef1cde4a9dad2bbd5d2274b639e5601a46abc09c68b82d3d2a,,False,False
4151,data/raw/extracted/InfraredSolarModules/images/4151.jpg,images/4151.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,42467aab715ea853110956336b47e48d0a75ad760f266fbe09e3115b0ffdabe9,,False,False
4156,data/raw/extracted/InfraredSolarModules/images/4156.jpg,images/4156.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,e607006912847e051f82c07c271ccc96156e34237ce59e7f495cacfa458cf2a1,,False,False
4157,data/raw/extracted/InfraredSolarModules/images/4157.jpg,images/4157.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,3b9daaeba4af1720f3686c137a921b6fbc4fd22624013ea763498b4f3e24a5cf,,False,False
4154,data/raw/extracted/InfraredSolarModules/images/4154.jpg,images/4154.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,2108236404e5777ced04690c251ee557a45a3db37df2cd869f3249bd7d05cbe7,,False,False
4155,data/raw/extracted/InfraredSolarModules/images/4155.jpg,images/4155.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,4d34def1db113002d227d219ce5d03733bb4a7610388325ec6c5a3b16a96d61e,,False,False
13878,data/raw/extracted/InfraredSolarModules/images/13878.jpg,images/13878.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bd45122d842b2f9cc0722771be299bc60fa6bd223e1550ed490f866194392227,,False,False
4158,data/raw/extracted/InfraredSolarModules/images/4158.jpg,images/4158.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,b9d47d4b1b32a878a7db2c17349d16657ab988ee9d6ffd674ef9a74de2f1ac53,,False,False
4159,data/raw/extracted/InfraredSolarModules/images/4159.jpg,images/4159.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,8b6a8715bc708c70200cf75a4e181245f522e00d2788cfe11cd065cbc5c7037e,,False,False
18996,data/raw/extracted/InfraredSolarModules/images/18996.jpg,images/18996.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,75d45f2b75862bd4d5b861df868ab5bac053012aa51347551c3d45958f6707b0,,False,False
13689,data/raw/extracted/InfraredSolarModules/images/13689.jpg,images/13689.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,45c249a403ea619f33e8a671a111eda172319e1604227dde5b2ddcea85a56128,,False,False
13031,data/raw/extracted/InfraredSolarModules/images/13031.jpg,images/13031.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8ec124cba06777e1d27fdd2d6f3888dde8d306591d184d2cc28624a8fa8ab99c,,False,False
12118,data/raw/extracted/InfraredSolarModules/images/12118.jpg,images/12118.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,600a27cc9d3ab90f322ec9ad97d92c9a0f594193e1e44a4f1a80b5089265e3d8,,False,False
13688,data/raw/extracted/InfraredSolarModules/images/13688.jpg,images/13688.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4b9ebb92f68bb8362e70743f95ca3bef25b58da08d5d182b25926a5b3b8638cb,,False,False
15435,data/raw/extracted/InfraredSolarModules/images/15435.jpg,images/15435.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,cfae0a80207b1a2741e6bfac811067db52aa0d6c932bbb0725794665c47f1496,,False,False
18271,data/raw/extracted/InfraredSolarModules/images/18271.jpg,images/18271.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,7acc807bc2b0197067d0aaaa876b4949db7063285eb325a5fff3631cb66078a2,,False,False
13972,data/raw/extracted/InfraredSolarModules/images/13972.jpg,images/13972.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c7b3a6271e373ffcde11f055f0cf2bc06e8f3d51e7d318bad39a7e619f76be58,,False,False
12119,data/raw/extracted/InfraredSolarModules/images/12119.jpg,images/12119.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,39ddcb5baae206bebfc236827851e338d687d440739c3785988f2ac80c343c49,,False,False
8336,data/raw/extracted/InfraredSolarModules/images/8336.jpg,images/8336.jpg,Soiling,Soiling,True,True,24,40,L,33bf1fb81e1e877e8dfdaa71055db26e6d4f9c684e4da581c0798abb8dcad737,,False,False
18270,data/raw/extracted/InfraredSolarModules/images/18270.jpg,images/18270.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,5b067e9b5511d721f3e9ecd876090a6bdd122275f6c2bac18b6886487b04b77b,,False,False
13461,data/raw/extracted/InfraredSolarModules/images/13461.jpg,images/13461.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4510bc8f767bfcd5a738c5f4a2e8b2e160643b4b2062be3c08e4fba86eaf3291,,False,False
15722,data/raw/extracted/InfraredSolarModules/images/15722.jpg,images/15722.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,53e46c97686ce6c7de7e9f0f9896128e494dacd73c9e9e15c26f737db9a47c9e,,False,False
18057,data/raw/extracted/InfraredSolarModules/images/18057.jpg,images/18057.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3f09445d052fed9530953128254130acf296b447833d929f718e95c69d133cd2,,False,False
15384,data/raw/extracted/InfraredSolarModules/images/15384.jpg,images/15384.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6ca1ed64e23e2174ac5ac6545cfcc8cf78077bc00d102f32194a251c6f44e0d1,,False,False
13460,data/raw/extracted/InfraredSolarModules/images/13460.jpg,images/13460.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,fd1de9208cfe2c59ff8e2b1aeaa31ac78ad3c8eeab7ff880710b20efd9e2ef03,,False,False
8334,data/raw/extracted/InfraredSolarModules/images/8334.jpg,images/8334.jpg,Soiling,Soiling,True,True,24,40,L,0bbee88915df210a87acc39987a0287e83b891ec5ad11043e31d8933675f9b5d,,False,False
8218,data/raw/extracted/InfraredSolarModules/images/8218.jpg,images/8218.jpg,Soiling,Soiling,True,True,24,40,L,1bcf4571b7ad2fb7088f53cb451425a8d9ba20f83a8461f5d60518f78b0e16fb,,False,False
13467,data/raw/extracted/InfraredSolarModules/images/13467.jpg,images/13467.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6906727ab210f1f8715cb9fa2508b8374ff00ff7401d8dd045e839b477331d85,,False,False
18997,data/raw/extracted/InfraredSolarModules/images/18997.jpg,images/18997.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3b24c0c96c1f92fb60acdc5ddf3433a734706f711a46803cabef491a23a0ce21,,False,False
8335,data/raw/extracted/InfraredSolarModules/images/8335.jpg,images/8335.jpg,Soiling,Soiling,True,True,24,40,L,715b01e4024c744bca37a146d4e1de32f13044491d136fb17c405f8f3155a432,,False,False
18055,data/raw/extracted/InfraredSolarModules/images/18055.jpg,images/18055.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,07296f6917fc815cb0ece7f0d4a458b9d1c4cb9db728b79b108f6fc4621c620b,,False,False
19034,data/raw/extracted/InfraredSolarModules/images/19034.jpg,images/19034.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9a6b633cb1b4c933736bd23580a5fc5ac869c3f9b943de6c21fe14c09f87cd71,,False,False
13466,data/raw/extracted/InfraredSolarModules/images/13466.jpg,images/13466.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bbdbd23186c7d361d6d62448d921f4a13e0eb683a330b5d3adde81b216196272,,False,False
8138,data/raw/extracted/InfraredSolarModules/images/8138.jpg,images/8138.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,a35c06a80b3ad32cf8314645c37127d37a99b5b9ae84f4ceec983a17ac64c248,,False,False
11097,data/raw/extracted/InfraredSolarModules/images/11097.jpg,images/11097.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ec5ca7ceb21f90709baf50cb9806dec1e444efd22129bb2f29bafa994432f1d1,,False,False
13465,data/raw/extracted/InfraredSolarModules/images/13465.jpg,images/13465.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,50746e9cf52dae9f7eb37b2d7b9f108006eb5d2bca9d5b274758e8bc56232b6f,,False,False
18347,data/raw/extracted/InfraredSolarModules/images/18347.jpg,images/18347.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,85249ff201f473e8bb8b8ce06ba4b78ea4794e3f23ad0dec93651edc8ddc82ec,,False,False
18053,data/raw/extracted/InfraredSolarModules/images/18053.jpg,images/18053.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,7e5ae01dc08f4a5695190e3696ea26d30a5cbc5ed5206db90dc6c45f2f5d38d1,,False,False
13464,data/raw/extracted/InfraredSolarModules/images/13464.jpg,images/13464.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c92e6b2ca0b04fddc1883310a4c76dd6dde76850b8e90afa20fb33268a4e4ab5,,False,False
15723,data/raw/extracted/InfraredSolarModules/images/15723.jpg,images/15723.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,477b081064a29ed30f0b602e84d5c0d633d502ccd760acb9567821c92c151f6f,,False,False
8338,data/raw/extracted/InfraredSolarModules/images/8338.jpg,images/8338.jpg,Soiling,Soiling,True,True,24,40,L,3b56b405deee58a87d67f9aeea3696f466a5a93ff65f843f5db817e7e9e843ae,,False,False
17642,data/raw/extracted/InfraredSolarModules/images/17642.jpg,images/17642.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,61537d947dc2ec3f511ef65d875e72df51c26369143f7e266f1b085aefb2498c,,False,False
18052,data/raw/extracted/InfraredSolarModules/images/18052.jpg,images/18052.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bad31149ad10dc586b9408cb3ebd086ab886732a0c3ab6c7a5a3f3c9a970f1de,,False,False
15385,data/raw/extracted/InfraredSolarModules/images/15385.jpg,images/15385.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,dc800ea62592c054c23317c0d366fec49943de92da27a87292cde6b1f1113f23,,False,False
11649,data/raw/extracted/InfraredSolarModules/images/11649.jpg,images/11649.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,fdd25b75f926ed8a4d9452c929f3403e477ddbf4e76683a02e79e625bf887a19,,False,False
8339,data/raw/extracted/InfraredSolarModules/images/8339.jpg,images/8339.jpg,Soiling,Soiling,True,True,24,40,L,4a245b1380f56cabafa76134197298fdaf751d3f6196e4276762f37cdad7eb60,,False,False
15089,data/raw/extracted/InfraredSolarModules/images/15089.jpg,images/15089.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d0ec00cd41ba6c5f08346ab62573764042ebadc94f0aa1f0a0ce6be6c13e7bcd,,False,False
11648,data/raw/extracted/InfraredSolarModules/images/11648.jpg,images/11648.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d4c08c3fe0006669ebd75c341b4149234ed575bd033fc1a118fde9bb62da1e30,,False,False
18994,data/raw/extracted/InfraredSolarModules/images/18994.jpg,images/18994.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c3b8d1c7a409cd462de12d47e342fbf3fb16d1744aadf3d65f6f6883152aa0c9,,False,False
13687,data/raw/extracted/InfraredSolarModules/images/13687.jpg,images/13687.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bac4d48d0676cf24fe3aac754b5e62ade4674ea6010b24db961c5038cf54c695,,False,False
8748,data/raw/extracted/InfraredSolarModules/images/8748.jpg,images/8748.jpg,Vegetation,Vegetation,True,True,24,40,L,faded5e7865b735987fd04f48a75d0e590d324438628b73884ae2c4f17c7d8e8,,False,False
13686,data/raw/extracted/InfraredSolarModules/images/13686.jpg,images/13686.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ab21bd30f33f19447a288cb4a61dc7292f27d0271bf9838f37f72bac47e71ac2,,False,False
5902,data/raw/extracted/InfraredSolarModules/images/5902.jpg,images/5902.jpg,Cell,Cell,True,True,24,40,L,6fccb655a8291679933878e1a777ff52522980e6d8623dc47ab47d5fbafe855d,,False,False
5903,data/raw/extracted/InfraredSolarModules/images/5903.jpg,images/5903.jpg,Cell,Cell,True,True,24,40,L,e5c0367df4b27919c63bbe9e4df3afba410eadf6f56d245add81e49681d22c8c,,False,False
